"Country","Commodity","Item","Unit","Year","Amount","Anomaly","kg_food_per_person","Amount_Category","new_numerical"
"Algeria","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2009,72.20701517,0.73,232.752503576538,"High",1.46
"Algeria","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2009,594.1931177,0.73,232.752503576538,"High",1.46
"Algeria","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2009,17.0012337,0.73,232.752503576538,"High",1.46
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2009,6732.142381,0.73,232.752503576538,"High",1.46
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2009,249.7537373,0.73,232.752503576538,"High",1.46
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2009,14093.64222,0.73,232.752503576538,"High",1.46
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2009,3281.421,0.73,232.752503576538,"High",1.46
"Algeria","Other","Food Supply","Grain Equiv. 1000 MT / yr",2009,3004.24756,0.73,232.752503576538,"High",1.46
"Algeria","Other","Food Supply","Grain Equiv. kg/cap/yr",2009,414.2561572,0.73,232.752503576538,"High",1.46
"Algeria","Total Grains/Cereals","Area Harvested","1000 Ha",2010,2856.502,0.62,232.539190256005,"High",1.24
"Algeria","Total Grains/Cereals","Yield","MT / Ha",2010,1.659617252,0.62,232.539190256005,"High",1.24
"Algeria","Total Grains/Cereals","Production Quantity","1000 MT",2010,4740.7,0.62,232.539190256005,"High",1.24
"Algeria","Total Grains/Cereals","Import Quantity","1000 MT",2010,8581,0.62,232.539190256005,"High",1.24
"Algeria","Total Grains/Cereals","Import Value","Million US$",2010,1808.49,0.62,232.539190256005,"High",1.24
"Algeria","Total Grains/Cereals","Import Unit Value","US$ / MT",2010,210.7551567,0.62,232.539190256005,"High",1.24
"Algeria","Total Grains/Cereals","Export Quantity","1000 MT",2010,0,0.62,232.539190256005,"Low",1.24
"Algeria","Total Grains/Cereals","Stock Variation","1000 MT",2010,-353,0.62,232.539190256005,"Low",1.24
"Algeria","Total Grains/Cereals","Feed + Seed","1000 MT",2010,3888,0.62,232.539190256005,"High",1.24
"Algeria","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2010,833,0.62,232.539190256005,"High",1.24
"Algeria","Total Grains/Cereals","Food Availability","1000 MT",2010,8247.7,0.62,232.539190256005,"High",1.24
"Algeria","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2010,232.5391903,0.62,232.539190256005,"High",1.24
"Algeria","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2010,24.74355935,0.62,232.539190256005,"High",1.24
"Algeria","Food Aid","Total","Grain Equiv. 1000 MT",2010,37.47666138,0.62,232.539190256005,"High",1.24
"Algeria","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2010,12.73310203,0.62,232.539190256005,"High",1.24
"Algeria","Population","Total Population - Both Sexes","Million",2010,35.468,0.62,232.539190256005,"High",1.24
"Algeria","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2010,0.25243854,0.62,232.539190256005,"Medium-Low",1.24
"Algeria","Root Crops (R&T)","Area Harvested","1000 Ha",2010,121.996,0.62,232.539190256005,"High",1.24
"Algeria","Root Crops (R&T)","Yield","MT / Ha",2010,6.829125083,0.62,232.539190256005,"High",1.24
"Algeria","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2010,833.1259436,0.62,232.539190256005,"High",1.24
"Algeria","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2010,36.49983609,0.62,232.539190256005,"High",1.24
"Algeria","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2010,0.427883326,0.62,232.539190256005,"Medium-Low",1.24
"Algeria","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2010,0,0.62,232.539190256005,"Low",1.24
"Algeria","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2010,35.6282163,0.62,232.539190256005,"High",1.24
"Algeria","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2010,72.20701517,0.62,232.539190256005,"High",1.24
"Algeria","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2010,761.3626649,0.62,232.539190256005,"High",1.24
"Algeria","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2010,21.46618543,0.62,232.539190256005,"High",1.24
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2010,5573.825944,0.62,232.539190256005,"High",1.24
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2010,254.0053757,0.62,232.539190256005,"High",1.24
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2010,14191.32578,0.62,232.539190256005,"High",1.24
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2010,2978.498,0.62,232.539190256005,"High",1.24
"Algeria","Other","Food Supply","Grain Equiv. 1000 MT / yr",2010,3048.774033,0.62,232.539190256005,"High",1.24
"Algeria","Other","Food Supply","Grain Equiv. kg/cap/yr",2010,418.5077956,0.62,232.539190256005,"High",1.24
"Algeria","Total Grains/Cereals","Area Harvested","1000 Ha",2011,2584.714,0.6,234.046692607004,"High",1.2
"Algeria","Total Grains/Cereals","Yield","MT / Ha",2011,1.640684424,0.6,234.046692607004,"High",1.2
"Algeria","Total Grains/Cereals","Production Quantity","1000 MT",2011,4240.7,0.6,234.046692607004,"High",1.2
"Algeria","Total Grains/Cereals","Import Quantity","1000 MT",2011,10002.3,0.6,234.046692607004,"High",1.2
"Algeria","Total Grains/Cereals","Import Value","Million US$",2011,4022.16,0.6,234.046692607004,"High",1.2
"Algeria","Total Grains/Cereals","Import Unit Value","US$ / MT",2011,402.1235116,0.6,234.046692607004,"High",1.2
"Algeria","Total Grains/Cereals","Export Quantity","1000 MT",2011,0,0.6,234.046692607004,"Low",1.2
"Algeria","Total Grains/Cereals","Stock Variation","1000 MT",2011,-397,0.6,234.046692607004,"Low",1.2
"Algeria","Total Grains/Cereals","Feed + Seed","1000 MT",2011,4592,0.6,234.046692607004,"High",1.2
"Algeria","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2011,833,0.6,234.046692607004,"High",1.2
"Algeria","Total Grains/Cereals","Food Availability","1000 MT",2011,8421,0.6,234.046692607004,"High",1.2
"Algeria","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2011,234.0466926,0.6,234.046692607004,"High",1.2
"Algeria","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2011,23.31754574,0.6,234.046692607004,"High",1.2
"Algeria","Food Aid","Total","Grain Equiv. 1000 MT",2011,33.51804487,0.6,234.046692607004,"High",1.2
"Algeria","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2011,10.20049913,0.6,234.046692607004,"High",1.2
"Algeria","Population","Total Population - Both Sexes","Million",2011,35.98,0.6,234.046692607004,"High",1.2
"Algeria","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2011,0.25243854,0.6,234.046692607004,"Medium-Low",1.2
"Algeria","Root Crops (R&T)","Area Harvested","1000 Ha",2011,131.903,0.6,234.046692607004,"High",1.2
"Algeria","Root Crops (R&T)","Yield","MT / Ha",2011,7.391542387,0.6,234.046692607004,"High",1.2
"Algeria","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2011,974.9666155,0.6,234.046692607004,"High",1.2
"Algeria","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2011,36.49983609,0.6,234.046692607004,"High",1.2
"Algeria","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2011,0.427883326,0.6,234.046692607004,"Medium-Low",1.2
"Algeria","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2011,0,0.6,234.046692607004,"Low",1.2
"Algeria","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2011,37.45497013,0.6,234.046692607004,"High",1.2
"Algeria","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2011,72.20701517,0.6,234.046692607004,"High",1.2
"Algeria","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2011,901.3765829,0.6,234.046692607004,"High",1.2
"Algeria","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2011,25.05215628,0.6,234.046692607004,"High",1.2
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2011,5215.666615,0.6,234.046692607004,"High",1.2
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2011,259.0988489,0.6,234.046692607004,"High",1.2
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2011,15254.46645,0.6,234.046692607004,"High",1.2
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2011,2716.617,0.6,234.046692607004,"High",1.2
"Algeria","Other","Food Supply","Grain Equiv. 1000 MT / yr",2011,3092.784755,0.6,234.046692607004,"High",1.2
"Algeria","Other","Food Supply","Grain Equiv. kg/cap/yr",2011,423.6012688,0.6,234.046692607004,"High",1.2
"Algeria","Total Grains/Cereals","Area Harvested","1000 Ha",2012,3062.449,0.76,235.86307076687,"High",1.52
"Algeria","Total Grains/Cereals","Yield","MT / Ha",2012,1.635194578,0.76,235.86307076687,"High",1.52
"Algeria","Total Grains/Cereals","Production Quantity","1000 MT",2012,5007.7,0.76,235.86307076687,"High",1.52
"Algeria","Total Grains/Cereals","Import Quantity","1000 MT",2012,9537,0.76,235.86307076687,"High",1.52
"Algeria","Total Grains/Cereals","Export Quantity","1000 MT",2012,0,0.76,235.86307076687,"Low",1.52
"Algeria","Total Grains/Cereals","Stock Variation","1000 MT",2012,-675,0.76,235.86307076687,"Low",1.52
"Algeria","Total Grains/Cereals","Feed + Seed","1000 MT",2012,4331,0.76,235.86307076687,"High",1.52
"Algeria","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2012,933,0.76,235.86307076687,"High",1.52
"Algeria","Total Grains/Cereals","Food Availability","1000 MT",2012,8605.7,0.76,235.86307076687,"High",1.52
"Algeria","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2012,235.8630708,0.76,235.86307076687,"High",1.52
"Algeria","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2012,25.33055233,0.76,235.86307076687,"High",1.52
"Algeria","Food Aid","Total","Grain Equiv. 1000 MT",2012,35.59196501,0.76,235.86307076687,"High",1.52
"Algeria","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2012,10.26141268,0.76,235.86307076687,"High",1.52
"Algeria","Population","Total Population - Both Sexes","Million",2012,36.486,0.76,235.86307076687,"High",1.52
"Algeria","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2012,0.25243854,0.76,235.86307076687,"Medium-Low",1.52
"Algeria","Root Crops (R&T)","Area Harvested","1000 Ha",2012,138.666,0.76,235.86307076687,"High",1.52
"Algeria","Root Crops (R&T)","Yield","MT / Ha",2012,7.681467425,0.76,235.86307076687,"High",1.52
"Algeria","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2012,1065.158362,0.76,235.86307076687,"High",1.52
"Algeria","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2012,36.49983609,0.76,235.86307076687,"High",1.52
"Algeria","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2012,0.427883326,0.76,235.86307076687,"Medium-Low",1.52
"Algeria","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2012,0,0.76,235.86307076687,"Low",1.52
"Algeria","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2012,37.45497013,0.76,235.86307076687,"High",1.52
"Algeria","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2012,72.20701517,0.76,235.86307076687,"High",1.52
"Algeria","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2012,991.5683295,0.76,235.86307076687,"High",1.52
"Algeria","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2012,27.17667953,0.76,235.86307076687,"High",1.52
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2012,6072.858362,0.76,235.86307076687,"High",1.52
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2012,263.0397503,0.76,235.86307076687,"High",1.52
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2012,15646.3582,0.76,235.86307076687,"High",1.52
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2012,3201.115,0.76,235.86307076687,"High",1.52
"Algeria","Other","Food Supply","Grain Equiv. 1000 MT / yr",2012,3136.279727,0.76,235.86307076687,"High",1.52
"Algeria","Other","Food Supply","Grain Equiv. kg/cap/yr",2012,427.5421703,0.76,235.86307076687,"High",1.52
"Algeria","Total Grains/Cereals","Production Quantity","1000 MT",2013,5064.7,0.77,235.390979883193,"High",1.54
"Algeria","Total Grains/Cereals","Import Quantity","1000 MT",2013,9681,0.77,235.390979883193,"High",1.54
"Algeria","Total Grains/Cereals","Export Quantity","1000 MT",2013,0,0.77,235.390979883193,"Low",1.54
"Algeria","Total Grains/Cereals","Stock Variation","1000 MT",2013,-225,0.77,235.390979883193,"Low",1.54
"Algeria","Total Grains/Cereals","Feed + Seed","1000 MT",2013,4782,0.77,235.390979883193,"High",1.54
"Algeria","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2013,1033,0.77,235.390979883193,"High",1.54
"Algeria","Total Grains/Cereals","Food Availability","1000 MT",2013,8705.7,0.77,235.390979883193,"High",1.54
"Algeria","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2013,235.3909799,0.77,235.390979883193,"High",1.54
"Algeria","Population","Total Population - Both Sexes","Million",2013,36.984,0.77,235.390979883193,"High",1.54
"Algeria","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2013,0.25243854,0.77,235.390979883193,"Medium-Low",1.54
"Algeria","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2013,0,0.77,235.390979883193,"Low",1.54
"Algeria","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2013,27.17667953,0.77,235.390979883193,"High",1.54
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2013,5064.7,0.77,235.390979883193,"High",1.54
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2013,262.5676594,0.77,235.390979883193,"High",1.54
"Algeria","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2013,14745.7,0.77,235.390979883193,"High",1.54
"Algeria","Other","Food Supply","Grain Equiv. 1000 MT / yr",2013,3179.087032,0.77,235.390979883193,"High",1.54
"Algeria","Other","Food Supply","Grain Equiv. kg/cap/yr",2013,427.0700794,0.77,235.390979883193,"High",1.54
"Egypt","Total Grains/Cereals","Area Harvested","1000 Ha",2003,2751.93,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals","Yield","MT / Ha",2003,6.808547819,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals","Production Quantity","1000 MT",2003,18736.647,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals","Import Quantity","1000 MT",2003,11202,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals","Import Value","Million US$",2003,1137.62,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals","Import Unit Value","US$ / MT",2003,101.5550795,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals","Export Quantity","1000 MT",2003,836.9,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals","Stock Variation","1000 MT",2003,520,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals","Feed + Seed","1000 MT",2003,8541,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2003,1515,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals","Food Availability","1000 MT",2003,19565.747,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2003,273.6544659,0.66,273.654465859185,"High",1.32
"Egypt","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2003,12.00061495,0.66,273.654465859185,"High",1.32
"Egypt","Food Aid","Total","Grain Equiv. 1000 MT",2003,22.40374946,0.66,273.654465859185,"High",1.32
"Egypt","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2003,10.40313451,0.66,273.654465859185,"High",1.32
"Egypt","Population","Total Population - Both Sexes","Million",2003,71.498,0.66,273.654465859185,"High",1.32
"Egypt","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2003,0.239723972,0.66,273.654465859185,"Medium-Low",1.32
"Egypt","Root Crops (R&T)","Area Harvested","1000 Ha",2003,98.068,0.66,273.654465859185,"High",1.32
"Egypt","Root Crops (R&T)","Yield","MT / Ha",2003,6.009083678,0.66,273.654465859185,"High",1.32
"Egypt","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2003,589.2988182,0.66,273.654465859185,"High",1.32
"Egypt","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2003,17.16375698,0.66,273.654465859185,"High",1.32
"Egypt","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2003,73.58063636,0.66,273.654465859185,"High",1.32
"Egypt","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2003,4.944306931,0.66,273.654465859185,"High",1.32
"Egypt","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2003,66.55336784,0.66,273.654465859185,"High",1.32
"Egypt","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2003,56.0119856,0.66,273.654465859185,"High",1.32
"Egypt","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2003,410.1681962,0.66,273.654465859185,"High",1.32
"Egypt","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2003,5.736778598,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2003,19325.94582,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2003,279.3912445,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2003,30545.10958,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2003,2849.998,0.66,273.654465859185,"High",1.32
"Egypt","Other","Food Supply","Grain Equiv. 1000 MT / yr",2003,5974.868411,0.66,273.654465859185,"High",1.32
"Egypt","Other","Food Supply","Grain Equiv. kg/cap/yr",2003,408.9544163,0.66,273.654465859185,"High",1.32
"Egypt","Total Grains/Cereals","Area Harvested","1000 Ha",2004,2755.787,0.52,274.791076944197,"High",1.04
